H,060913,01060913,,,,,,,
I,466,,121.2937,,426700406000,,,52010104,20060913
I,208,,160.1278,,426700407000,,,52010104,20060913
I,214,,162.792,,426700408000,,,52010104,20060913
I,324,,187.5057,,426700409000,,,52010104,20060913
I,162,,184.4806,,426700410000,,,52010104,20060913
T,215304.6386,,,,,,,,
