H,061025,01061025,,,,,,,
I,530,,121.2937,,426700406000,,,52010418,20061025
I,200,,160.1278,,426700407000,,,52010418,20061025
I,138,,162.792,,426700408000,,,52010418,20061025
I,288,,187.5057,,426700409000,,,52010418,20061025
I,196,,184.4806,,426700410000,,,52010418,20061025
T,208936.3562,,,,,,,,
