H,060918,01060918,,,,,,,
I,326,,121.2937,,426700406000,,,52010132,20060918
I,308,,160.1278,,426700407000,,,52010132,20060918
I,62,,162.792,,426700408000,,,52010133,20060918
I,68,,187.5057,,426700409000,,,52010133,20060918
I,218,,184.4806,,426700410000,,,52010133,20060918
T,151921.371,,,,,,,,
