H,20080407,1130,PT,ASM
O,52014409,,,
I,42600AD08400,42600AD08400,417,EA
O,52014409,,,
I,42600AD09300,42600AD09300,636,EA
O,52014409,,,
I,42600AD11400,42600AD11400,196,EA
O,52014409,,,
I,42600AD12300,42600AD12300,143,EA
O,52014409,,,
I,42600AD13300,42600AD13300,290,EA
O,52014409,,,
I,42600AD14300,42600AD14300,216,EA
O,52014409,,,
I,42600AD15300,42600AD15300,430,EA
O,52014409,,,
I,42600AD16300,42600AD16300,24,EA
O,52014409,,,
I,42600AD17300,42600AD17300,48,EA
O,52014409,,,
I,426700406000,426700406000,636,EA
O,52014409,,,
I,426700407000,426700407000,196,EA
O,52014409,,,
I,426700408000,426700408000,290,EA
O,52014410,,,
I,426700409000,426700409000,430,EA
O,52014410,,,
I,426700410000,426700410000,48,EA
