H,20081006,1130,PT,ASM
O,52016301,,,
I,4260004B9000,4260004B9000,282,EA
O,52016301,,,
I,4260004C0000,4260004C0000,106,EA
O,52016301,,,
I,4260004C1000,4260004C1000,86,EA
O,52016301,,,
I,4260004C2000,4260004C2000,138,EA
O,52016301,,,
I,42600AD09300,42600AD09300,370,EA
O,52016301,,,
I,42600AD11400,42600AD11400,192,EA
O,52016301,,,
I,42600AD13300,42600AD13300,212,EA
O,52016301,,,
I,42600AD15300,42600AD15300,172,EA
O,52016301,,,
I,42600AD17300,42600AD17300,278,EA
O,52016301,,,
I,426700406000,426700406000,370,EA
O,52016301,,,
I,426700407000,426700407000,192,EA
O,52016301,,,
I,426700408000,426700408000,212,EA
O,52016302,,,
I,426700409000,426700409000,172,EA
O,52016302,,,
I,426700410000,426700410000,278,EA
