H,20080229,1130,PT,ASM
O,52014166,,,
I,42600AD08400,42600AD08400,539,EA
O,52014166,,,
I,42600AD09300,42600AD09300,824,EA
O,52014166,,,
I,42600AD11400,42600AD11400,248,EA
O,52014166,,,
I,42600AD12300,42600AD12300,176,EA
O,52014166,,,
I,42600AD13300,42600AD13300,352,EA
O,52014166,,,
I,42600AD14300,42600AD14300,284,EA
O,52014166,,,
I,42600AD15300,42600AD15300,575,EA
O,52014166,,,
I,42600AD16300,42600AD16300,21,EA
O,52014166,,,
I,42600AD17300,42600AD17300,42,EA
O,52014166,,,
I,426700406000,426700406000,824,EA
O,52014166,,,
I,426700407000,426700407000,248,EA
O,52014166,,,
I,426700408000,426700408000,352,EA
O,52014167,,,
I,426700409000,426700409000,574,EA
O,52014167,,,
I,426700410000,426700410000,42,EA
