H,20081027,1130,PT,ASM
O,52016435,,,
I,4260004B9000,4260004B9000,253,EA
O,52016435,,,
I,4260004B9000,4260004B9000,162,EA
O,52016435,,,
I,4260004C0000,4260004C0000,67,EA
O,52016435,,,
I,4260004C0000,4260004C0000,92,EA
O,52016435,,,
I,4260004C1000,4260004C1000,125,EA
O,52016435,,,
I,4260004C1000,4260004C1000,74,EA
O,52016435,,,
I,4260004C2000,4260004C2000,93,EA
O,52016435,,,
I,4260004C2000,4260004C2000,138,EA
O,52016435,,,
I,42600AD09300,42600AD09300,364,EA
O,52016435,,,
I,42600AD09300,42600AD09300,242,EA
O,52016435,,,
I,42600AD11400,42600AD11400,86,EA
O,52016435,,,
I,42600AD11400,42600AD11400,142,EA
O,52016435,,,
I,42600AD13300,42600AD13300,186,EA
O,52016435,,,
I,42600AD13300,42600AD13300,132,EA
O,52016435,,,
I,42600AD15300,42600AD15300,146,EA
O,52016435,,,
I,42600AD15300,42600AD15300,252,EA
O,52016435,,,
I,42600AD17300,42600AD17300,272,EA
O,52016435,,,
I,42600AD17300,42600AD17300,186,EA
O,52016435,,,
I,426700406000,426700406000,242,EA
O,52016435,,,
I,426700406000,426700406000,364,EA
O,52016435,,,
I,426700407000,426700407000,142,EA
O,52016435,,,
I,426700407000,426700407000,86,EA
O,52016435,,,
I,426700408000,426700408000,132,EA
O,52016435,,,
I,426700408000,426700408000,186,EA
O,52016436,,,
I,426700409000,426700409000,252,EA
O,52016436,,,
I,426700409000,426700409000,146,EA
O,52016436,,,
I,426700410000,426700410000,186,EA
O,52016436,,,
I,426700410000,426700410000,272,EA
