H,20080430,1130,PT,ASM
O,52014684,,,
I,42600AD08400,42600AD08400,291,EA
O,52014684,,,
I,42600AD09300,42600AD09300,490,EA
O,52014684,,,
I,42600AD11400,42600AD11400,96,EA
O,52014684,,,
I,42600AD12300,42600AD12300,89,EA
O,52014684,,,
I,42600AD13300,42600AD13300,180,EA
O,52014684,,,
I,42600AD14300,42600AD14300,184,EA
O,52014684,,,
I,42600AD15300,42600AD15300,366,EA
O,52014684,,,
I,42600AD16300,42600AD16300,20,EA
O,52014684,,,
I,426700406000,426700406000,490,EA
O,52014684,,,
I,426700407000,426700407000,96,EA
O,52014684,,,
I,426700408000,426700408000,180,EA
O,52014685,,,
I,426700409000,426700409000,366,EA
O,52014685,,,
I,426700410000,426700410000,36,EA
