H,20081101,1130,PT,ASM
O,52016493,,,
I,4260004B9000,4260004B9000,413,EA
O,52016493,,,
I,4260004C0000,4260004C0000,158,EA
O,52016493,,,
I,4260004C1000,4260004C1000,214,EA
O,52016493,,,
I,4260004C2000,4260004C2000,235,EA
O,52016493,,,
I,42600AD09300,42600AD09300,631,EA
O,52016493,,,
I,42600AD11400,42600AD11400,196,EA
O,52016493,,,
I,42600AD13300,42600AD13300,314,EA
O,52016493,,,
I,42600AD15300,42600AD15300,430,EA
O,52016493,,,
I,42600AD17300,42600AD17300,472,EA
O,52016493,,,
I,426700406000,426700406000,630,EA
O,52016493,,,
I,426700407000,426700407000,194,EA
O,52016493,,,
I,426700408000,426700408000,314,EA
O,52016494,,,
I,426700409000,426700409000,430,EA
O,52016494,,,
I,426700410000,426700410000,472,EA
