H,20081020,1130,PT,ASM
O,52016390,,,
I,4260004B9000,4260004B9000,425,EA
O,52016390,,,
I,4260004C0000,4260004C0000,162,EA
O,52016390,,,
I,4260004C1000,4260004C1000,140,EA
O,52016390,,,
I,4260004C2000,4260004C2000,305,EA
O,52016390,,,
I,42600AD09300,42600AD09300,608,EA
O,52016390,,,
I,42600AD11400,42600AD11400,240,EA
O,52016390,,,
I,42600AD13300,42600AD13300,324,EA
O,52016390,,,
I,42600AD15300,42600AD15300,276,EA
O,52016390,,,
I,42600AD17300,42600AD17300,617,EA
O,52016390,,,
I,426700406000,426700406000,608,EA
O,52016390,,,
I,426700407000,426700407000,240,EA
O,52016390,,,
I,426700408000,426700408000,324,EA
O,52016391,,,
I,426700409000,426700409000,276,EA
O,52016391,,,
I,426700410000,426700410000,616,EA
