H,20091026,1130,PT,ASM
O,52019211,,,
I,4260004B9000,4260004B9000,371,EA
O,52019211,,,
I,4260004C0000,4260004C0000,258,EA
O,52019211,,,
I,4260004C1000,4260004C1000,234,EA
O,52019211,,,
I,4260004C2000,4260004C2000,233,EA
O,52019211,,,
I,42600AD09300,42600AD09300,590,EA
O,52019211,,,
I,42600AD11400,42600AD11400,154,EA
O,52019211,,,
I,42600AD13300,42600AD13300,516,EA
O,52019211,,,
I,42600AD15300,42600AD15300,464,EA
O,52019211,,,
I,42600AD17300,42600AD17300,468,EA
O,52019211,,,
I,426700406000,426700406000,590,EA
O,52019211,,,
I,426700407000,426700407000,154,EA
O,52019211,,,
I,426700408000,426700408000,516,EA
O,52019212,,,
I,426700409000,426700409000,464,EA
O,52019212,,,
I,426700410000,426700410000,469,EA
