H,20090511,1130,PT,ASM
O,52017682,,,
I,42600AD09300,42600AD09300,34,EA
O,52017682,,,
I,42600AD11400,42600AD11400,54,EA
O,52017682,,,
I,42600AD13300,42600AD13300,44,EA
O,52017682,,,
I,42600AD15300,42600AD15300,34,EA
O,52017682,,,
I,42600AD17300,42600AD17300,36,EA
O,52017683,,,
I,4260004B9000,4260004B9000,44,EA
O,52017683,,,
I,4260004C0000,4260004C0000,22,EA
O,52017683,,,
I,4260004C1000,4260004C1000,17,EA
O,52017683,,,
I,4260004C2000,4260004C2000,18,EA
O,52017683,,,
I,426700406000,426700406000,34,EA
O,52017683,,,
I,426700407000,426700407000,54,EA
O,52017683,,,
I,426700408000,426700408000,44,EA
O,52017683,,,
I,426700409000,426700409000,34,EA
O,52017683,,,
I,426700410000,426700410000,36,EA
