H,20090928,1130,PT,ASM
O,52018882,,,
I,4260004B9000,4260004B9000,459,EA
O,52018882,,,
I,4260004C0000,4260004C0000,234,EA
O,52018882,,,
I,4260004C1000,4260004C1000,268,EA
O,52018882,,,
I,4260004C2000,4260004C2000,271,EA
O,52018882,,,
I,42600AD09300,42600AD09300,492,EA
O,52018882,,,
I,42600AD11400,42600AD11400,424,EA
O,52018882,,,
I,42600AD13300,42600AD13300,468,EA
O,52018882,,,
I,42600AD15300,42600AD15300,536,EA
O,52018882,,,
I,42600AD17300,42600AD17300,544,EA
O,52018882,,,
I,426700406000,426700406000,492,EA
O,52018882,,,
I,426700407000,426700407000,424,EA
O,52018882,,,
I,426700408000,426700408000,468,EA
O,52018883,,,
I,426700409000,426700409000,536,EA
O,52018883,,,
I,426700410000,426700410000,544,EA
