H,20090227,1130,PT,ASM
O,52017261,,,
I,4260004B9000,4260004B9000,397,EA
O,52017261,,,
I,4260004C0000,4260004C0000,206,EA
O,52017261,,,
I,4260004C1000,4260004C1000,198,EA
O,52017261,,,
I,4260004C2000,4260004C2000,199,EA
O,52017261,,,
I,42600AD09300,42600AD09300,426,EA
O,52017261,,,
I,42600AD11400,42600AD11400,366,EA
O,52017261,,,
I,42600AD13300,42600AD13300,412,EA
O,52017261,,,
I,42600AD15300,42600AD15300,399,EA
O,52017261,,,
I,42600AD17300,42600AD17300,399,EA
O,52017261,,,
I,426700406000,426700406000,426,EA
O,52017261,,,
I,426700407000,426700407000,366,EA
O,52017261,,,
I,426700408000,426700408000,413,EA
O,52017262,,,
I,426700409000,426700409000,398,EA
O,52017262,,,
I,426700410000,426700410000,398,EA
