H,20090223,1130,PT,ASM
O,52017220,,,
I,4260004B9000,4260004B9000,227,EA
O,52017220,,,
I,4260004C0000,4260004C0000,125,EA
O,52017220,,,
I,4260004C1000,4260004C1000,127,EA
O,52017220,,,
I,4260004C2000,4260004C2000,125,EA
O,52017220,,,
I,42600AD09300,42600AD09300,248,EA
O,52017220,,,
I,42600AD11400,42600AD11400,210,EA
O,52017220,,,
I,42600AD13300,42600AD13300,252,EA
O,52017220,,,
I,42600AD15300,42600AD15300,252,EA
O,52017220,,,
I,42600AD17300,42600AD17300,248,EA
O,52017220,,,
I,426700406000,426700406000,246,EA
O,52017220,,,
I,426700407000,426700407000,210,EA
O,52017220,,,
I,426700408000,426700408000,252,EA
O,52017221,,,
I,426700409000,426700409000,252,EA
O,52017221,,,
I,426700410000,426700410000,248,EA
