H,20091026,1130,PT,ASM
O,52019213,,,
I,4260004B9000,4260004B9000,379,EA
O,52019213,,,
I,4260004C0000,4260004C0000,235,EA
O,52019213,,,
I,4260004C1000,4260004C1000,232,EA
O,52019213,,,
I,4260004C2000,4260004C2000,242,EA
O,52019213,,,
I,42600AD09300,42600AD09300,601,EA
O,52019213,,,
I,42600AD11400,42600AD11400,158,EA
O,52019213,,,
I,42600AD13300,42600AD13300,474,EA
O,52019213,,,
I,42600AD15300,42600AD15300,464,EA
O,52019213,,,
I,42600AD17300,42600AD17300,480,EA
O,52019213,,,
I,426700406000,426700406000,600,EA
O,52019213,,,
I,426700407000,426700407000,158,EA
O,52019213,,,
I,426700408000,426700408000,474,EA
O,52019214,,,
I,426700409000,426700409000,464,EA
O,52019214,,,
I,426700410000,426700410000,480,EA
