H,20090609,1130,PT,ASM
O,52017858,,,
I,4260004B9000,4260004B9000,300,EA
O,52017858,,,
I,4260004C0000,4260004C0000,156,EA
O,52017858,,,
I,4260004C1000,4260004C1000,185,EA
O,52017858,,,
I,4260004C2000,4260004C2000,187,EA
O,52017858,,,
I,42600AD09300,42600AD09300,362,EA
O,52017858,,,
I,42600AD11400,42600AD11400,234,EA
O,52017858,,,
I,42600AD13300,42600AD13300,314,EA
O,52017858,,,
I,42600AD15300,42600AD15300,372,EA
O,52017858,,,
I,42600AD17300,42600AD17300,376,EA
O,52017858,,,
I,426700406000,426700406000,362,EA
O,52017858,,,
I,426700407000,426700407000,232,EA
O,52017858,,,
I,426700408000,426700408000,314,EA
O,52017859,,,
I,426700409000,426700409000,372,EA
O,52017859,,,
I,426700410000,426700410000,376,EA
