H,20090430,1130,PT,ASM
O,52017665,,,
I,4260004B9000,4260004B9000,38,EA
O,52017665,,,
I,4260004C0000,4260004C0000,19,EA
O,52017665,,,
I,4260004C1000,4260004C1000,20,EA
O,52017665,,,
I,4260004C2000,4260004C2000,24,EA
O,52017665,,,
I,42600AD09300,42600AD09300,46,EA
O,52017665,,,
I,42600AD11400,42600AD11400,38,EA
O,52017665,,,
I,42600AD13300,42600AD13300,42,EA
O,52017665,,,
I,42600AD15300,42600AD15300,42,EA
O,52017665,,,
I,42600AD17300,42600AD17300,50,EA
O,52017665,,,
I,426700406000,426700406000,46,EA
O,52017665,,,
I,426700407000,426700407000,38,EA
O,52017665,,,
I,426700408000,426700408000,42,EA
O,52017666,,,
I,426700409000,426700409000,42,EA
O,52017666,,,
I,426700410000,426700410000,50,EA
