H,20091030,1130,PT,ASM
O,52019267,,,
I,4260004B9000,4260004B9000,392,EA
O,52019267,,,
I,4260004C0000,4260004C0000,251,EA
O,52019267,,,
I,4260004C1000,4260004C1000,235,EA
O,52019267,,,
I,4260004C2000,4260004C2000,234,EA
O,52019267,,,
I,42600AD09300,42600AD09300,562,EA
O,52019267,,,
I,42600AD11400,42600AD11400,224,EA
O,52019267,,,
I,42600AD13300,42600AD13300,500,EA
O,52019267,,,
I,42600AD15300,42600AD15300,470,EA
O,52019267,,,
I,42600AD17300,42600AD17300,468,EA
O,52019267,,,
I,426700406000,426700406000,562,EA
O,52019267,,,
I,426700407000,426700407000,224,EA
O,52019267,,,
I,426700408000,426700408000,500,EA
O,52019268,,,
I,426700409000,426700409000,470,EA
O,52019268,,,
I,426700410000,426700410000,468,EA
