H,20100421,1130,PT,ASM
O,52020739,,,
I,4260004B9000,4260004B9000,354,EA
O,52020739,,,
I,4260004C0000,4260004C0000,198,EA
O,52020739,,,
I,4260004C1000,4260004C1000,255,EA
O,52020739,,,
I,4260004C2000,4260004C2000,257,EA
O,52020739,,,
I,42600AD09300,42600AD09300,318,EA
O,52020739,,,
I,42600AD11400,42600AD11400,388,EA
O,52020739,,,
I,42600AD13300,42600AD13300,400,EA
O,52020739,,,
I,42600AD15300,42600AD15300,508,EA
O,52020739,,,
I,42600AD17300,42600AD17300,514,EA
O,52020739,,,
I,426700406000,426700406000,318,EA
O,52020739,,,
I,426700407000,426700407000,388,EA
O,52020739,,,
I,426700408000,426700408000,400,EA
O,52020740,,,
I,426700409000,426700409000,508,EA
O,52020740,,,
I,426700410000,426700410000,514,EA
