H,20100210,1130,PT,ASM
O,52019944,,,
I,4260004B9000,4260004B9000,354,EA
O,52019944,,,
I,4260004C0000,4260004C0000,201,EA
O,52019944,,,
I,4260004C1000,4260004C1000,263,EA
O,52019944,,,
I,4260004C2000,4260004C2000,270,EA
O,52019944,,,
I,42600AD09300,42600AD09300,378,EA
O,52019944,,,
I,42600AD11400,42600AD11400,333,EA
O,52019944,,,
I,42600AD13300,42600AD13300,398,EA
O,52019944,,,
I,42600AD15300,42600AD15300,529,EA
O,52019944,,,
I,42600AD17300,42600AD17300,540,EA
O,52019944,,,
I,426700406000,426700406000,378,EA
O,52019944,,,
I,426700407000,426700407000,332,EA
O,52019944,,,
I,426700408000,426700408000,398,EA
O,52019945,,,
I,426700409000,426700409000,528,EA
O,52019945,,,
I,426700410000,426700410000,540,EA
