H,20100303,1130,PT,ASM
O,52020167,,,
I,4260004B9000,4260004B9000,355,EA
O,52020167,,,
I,4260004C0000,4260004C0000,190,EA
O,52020167,,,
I,4260004C1000,4260004C1000,282,EA
O,52020167,,,
I,4260004C2000,4260004C2000,289,EA
O,52020167,,,
I,42600AD09300,42600AD09300,330,EA
O,52020167,,,
I,42600AD11400,42600AD11400,381,EA
O,52020167,,,
I,42600AD13300,42600AD13300,379,EA
O,52020167,,,
I,42600AD15300,42600AD15300,563,EA
O,52020167,,,
I,42600AD17300,42600AD17300,582,EA
O,52020167,,,
I,426700406000,426700406000,330,EA
O,52020167,,,
I,426700407000,426700407000,380,EA
O,52020167,,,
I,426700408000,426700408000,378,EA
O,52020168,,,
I,426700409000,426700409000,562,EA
O,52020168,,,
I,426700410000,426700410000,582,EA
