H,090731,01090731,,,,,,,
I,299,,94.113,,4260004B9000,,,52018304,20090731
I,178,,98.5636,,4260004C0000,,,52018304,20090731
I,176,,117.4083,,4260004C1000,,,52018304,20090731
I,178,,121.407,,4260004C2000,,,52018304,20090731
I,288,,122.6902,,42600AD09300,,,52018304,20090731
I,312,,143.1065,,42600AD11400,,,52018304,20090731
I,352,,147.5571,,42600AD13300,,,52018304,20090731
I,352,,169.0938,,42600AD15300,,,52018304,20090731
I,358,,173.0925,,42600AD17300,,,52018304,20090731
I,288,,123.5121,,426700406000,,,52018304,20090731
I,312,,143.8928,,426700407000,,,52018304,20090731
I,352,,148.3434,,426700408000,,,52018304,20090731
I,354,,169.9685,,426700409000,,,52018305,20090731
I,358,,173.9672,,426700410000,,,52018305,20090731
T,596502.6738,,,,,,,,
