H,091214,01091214,,,,,,,
I,401,,97.2444,,4260004B9000,,,52019543,20091214
I,242,,101.015,,4260004C0000,,,52019543,20091214
I,245,,117.8165,,4260004C1000,,,52019543,20091214
I,244,,125.2154,,4260004C2000,,,52019543,20091214
I,428,,125.6553,,42600AD09300,,,52019543,20091214
I,376,,152.7825,,42600AD11400,,,52019543,20091214
I,486,,156.5531,,42600AD13300,,,52019543,20091214
I,490,,177.0907,,42600AD15300,,,52019543,20091214
I,484,,184.4896,,42600AD17300,,,52019543,20091214
I,428,,126.4772,,426700406000,,,52019543,20091214
I,376,,153.5688,,426700407000,,,52019543,20091214
I,486,,157.3394,,426700408000,,,52019543,20091214
I,490,,177.9654,,426700409000,,,52019544,20091214
I,484,,185.3643,,426700410000,,,52019544,20091214
T,851497.5649,,,,,,,,
