H,090824,01090824,,,,,,,
I,336,,94.113,,4260004B9000,,,52018525,20090824
I,148,,98.5636,,4260004C0000,,,52018525,20090824
I,170,,117.4083,,4260004C1000,,,52018525,20090824
I,170,,121.407,,4260004C2000,,,52018525,20090824
I,374,,122.6902,,42600AD09300,,,52018525,20090824
I,296,,143.1065,,42600AD11400,,,52018525,20090824
I,290,,147.5571,,42600AD13300,,,52018525,20090824
I,349,,169.0938,,42600AD15300,,,52018525,20090824
I,340,,173.0925,,42600AD17300,,,52018525,20090824
I,374,,123.5121,,426700406000,,,52018525,20090824
I,296,,143.8928,,426700407000,,,52018525,20090824
I,291,,148.3434,,426700408000,,,52018525,20090824
I,348,,169.9685,,426700409000,,,52018526,20090824
I,340,,173.9672,,426700410000,,,52018526,20090824
T,585961.9954,,,,,,,,
