H,081223,01081223,,,,,,,
I,430,,94.113,,4260004B9000,,,52016814,20081223
I,241,,98.5636,,4260004C0000,,,52016814,20081223
I,267,,117.4083,,4260004C1000,,,52016814,20081223
I,266,,121.407,,4260004C2000,,,52016814,20081223
I,532,,122.6902,,42600AD09300,,,52016814,20081223
I,336,,168.0757,,42600AD11400,,,52016814,20081223
I,478,,172.5263,,42600AD13300,,,52016814,20081223
I,530,,197.7799,,42600AD15300,,,52016814,20081223
I,532,,201.7786,,42600AD17300,,,52016814,20081223
I,532,,123.5121,,426700406000,,,52016814,20081223
I,336,,168.862,,426700407000,,,52016814,20081223
I,478,,173.3126,,426700408000,,,52016814,20081223
I,530,,198.6546,,426700409000,,,52016815,20081223
I,532,,202.6533,,426700410000,,,52016815,20081223
T,962634.4365,,,,,,,,
