H,090812,01090812,,,,,,,
I,338,,94.113,,4260004B9000,,,52018412,20090812
I,151,,98.5636,,4260004C0000,,,52018412,20090812
I,174,,117.4083,,4260004C1000,,,52018412,20090812
I,165,,121.407,,4260004C2000,,,52018412,20090812
I,372,,122.6902,,42600AD09300,,,52018412,20090812
I,300,,143.1065,,42600AD11400,,,52018412,20090812
I,308,,147.5571,,42600AD13300,,,52018412,20090812
I,346,,169.0938,,42600AD15300,,,52018412,20090812
I,330,,173.0925,,42600AD17300,,,52018412,20090812
I,372,,123.5121,,426700406000,,,52018412,20090812
I,300,,143.8928,,426700407000,,,52018412,20090812
I,308,,148.3434,,426700408000,,,52018412,20090812
I,351,,169.9685,,426700409000,,,52018413,20090812
I,331,,173.9672,,426700410000,,,52018413,20090812
T,588847.9629,,,,,,,,
