H,090701,01090701,,,,,,,
I,116,,94.113,,4260004B9000,,,52018013,20090701
I,62,,98.5636,,4260004C0000,,,52018013,20090701
I,65,,117.4083,,4260004C1000,,,52018013,20090701
I,81,,121.407,,4260004C2000,,,52018013,20090701
I,166,,122.6902,,42600AD09300,,,52018013,20090701
I,62,,143.1065,,42600AD11400,,,52018013,20090701
I,128,,147.5571,,42600AD13300,,,52018013,20090701
I,130,,169.0938,,42600AD15300,,,52018013,20090701
I,162,,173.0925,,42600AD17300,,,52018013,20090701
I,167,,123.5121,,426700406000,,,52018013,20090701
I,62,,143.8928,,426700407000,,,52018013,20090701
I,128,,148.3434,,426700408000,,,52018013,20090701
I,130,,169.9685,,426700409000,,,52018014,20090701
I,162,,173.9672,,426700410000,,,52018014,20090701
T,231457.6426,,,,,,,,
