H,080219,01080219,,,,,,,
I,810,,123.9273,,426700406000,,,52014070,20080219
I,288,,166.1897,,426700407000,,,52014070,20080219
I,364,,168.9351,,426700408000,,,52014070,20080219
I,518,,192.5756,,426700409000,,,52014071,20080219
I,52,,191.6312,,426700410000,,,52014071,20080219
T,319455.1062,,,,,,,,
