H,080128,01080128,,,,,,,
I,493,,102.734,,42600AD08400,,,52013886,20080128
I,664,,123.0961,,42600AD09300,,,52013886,20080128
I,322,,165.3945,,42600AD11400,,,52013886,20080128
I,189,,105.4794,,42600AD12300,,,52013886,20080128
I,380,,168.1399,,42600AD13300,,,52013886,20080128
I,274,,122.9581,,42600AD14300,,,52013886,20080128
I,544,,191.691,,42600AD15300,,,52013886,20080128
I,24,,122.0137,,42600AD16300,,,52013886,20080128
I,50,,190.7467,,42600AD17300,,,52013886,20080128
I,664,,123.9273,,426700406000,,,52013886,20080128
I,322,,166.1897,,426700407000,,,52013886,20080128
I,380,,168.9351,,426700408000,,,52013886,20080128
I,544,,192.5756,,426700409000,,,52013887,20080128
I,50,,191.6312,,426700410000,,,52013887,20080128
T,734244.3922,,,,,,,,
