H,081027,01081027,,,,,,,
I,415,,95.4115,,4260004B9000,,,52016435,20081027
I,159,,96.8584,,4260004C0000,,,52016435,20081027
I,199,,114.6373,,4260004C1000,,,52016435,20081027
I,231,,121.407,,4260004C2000,,,52016435,20081027
I,606,,123.9887,,42600AD09300,,,52016435,20081027
I,228,,169.3742,,42600AD11400,,,52016435,20081027
I,318,,170.8211,,42600AD13300,,,52016435,20081027
I,398,,195.0089,,42600AD15300,,,52016435,20081027
I,458,,201.7786,,42600AD17300,,,52016435,20081027
I,606,,124.8106,,426700406000,,,52016435,20081027
I,228,,170.1605,,426700407000,,,52016435,20081027
I,318,,171.6074,,426700408000,,,52016435,20081027
I,398,,195.8836,,426700409000,,,52016436,20081027
I,458,,202.6533,,426700410000,,,52016436,20081027
T,783737.6734,,,,,,,,
