H,081027,01081027,,,,,,,
I,253,,95.4115,,4260004B9000,,,52016435,20081027
I,162,,95.4115,,4260004B9000,,,52016435,20081027
I,67,,96.8584,,4260004C0000,,,52016435,20081027
I,92,,96.8584,,4260004C0000,,,52016435,20081027
I,125,,114.6373,,4260004C1000,,,52016435,20081027
I,74,,114.6373,,4260004C1000,,,52016435,20081027
I,93,,121.407,,4260004C2000,,,52016435,20081027
I,138,,121.407,,4260004C2000,,,52016435,20081027
I,364,,123.9887,,42600AD09300,,,52016435,20081027
I,242,,123.9887,,42600AD09300,,,52016435,20081027
I,86,,169.3742,,42600AD11400,,,52016435,20081027
I,142,,169.3742,,42600AD11400,,,52016435,20081027
I,186,,170.8211,,42600AD13300,,,52016435,20081027
I,132,,170.8211,,42600AD13300,,,52016435,20081027
I,252,,195.0089,,42600AD15300,,,52016435,20081027
I,146,,195.0089,,42600AD15300,,,52016435,20081027
I,272,,201.7786,,42600AD17300,,,52016435,20081027
I,186,,201.7786,,42600AD17300,,,52016435,20081027
I,242,,124.8106,,426700406000,,,52016435,20081027
I,364,,124.8106,,426700406000,,,52016435,20081027
I,142,,170.1605,,426700407000,,,52016435,20081027
I,86,,170.1605,,426700407000,,,52016435,20081027
I,132,,171.6074,,426700408000,,,52016435,20081027
I,186,,171.6074,,426700408000,,,52016435,20081027
I,252,,195.8836,,426700409000,,,52016436,20081027
I,146,,195.8836,,426700409000,,,52016436,20081027
I,186,,202.6533,,426700410000,,,52016436,20081027
I,272,,202.6533,,426700410000,,,52016436,20081027
I,253,,94.113,,4260004B9000,,,52016435,20081027
I,162,,94.113,,4260004B9000,,,52016435,20081027
I,67,,96.8584,,4260004C0000,,,52016435,20081027
I,92,,96.8584,,4260004C0000,,,52016435,20081027
I,125,,114.6373,,4260004C1000,,,52016435,20081027
I,74,,114.6373,,4260004C1000,,,52016435,20081027
I,93,,121.407,,4260004C2000,,,52016435,20081027
I,138,,121.407,,4260004C2000,,,52016435,20081027
I,364,,122.6902,,42600AD09300,,,52016435,20081027
I,242,,122.6902,,42600AD09300,,,52016435,20081027
I,86,,168.0757,,42600AD11400,,,52016435,20081027
I,142,,168.0757,,42600AD11400,,,52016435,20081027
I,186,,170.8211,,42600AD13300,,,52016435,20081027
I,132,,170.8211,,42600AD13300,,,52016435,20081027
I,252,,195.0089,,42600AD15300,,,52016435,20081027
I,146,,195.0089,,42600AD15300,,,52016435,20081027
I,272,,201.7786,,42600AD17300,,,52016435,20081027
I,186,,201.7786,,42600AD17300,,,52016435,20081027
I,242,,123.5121,,426700406000,,,52016435,20081027
I,364,,123.5121,,426700406000,,,52016435,20081027
I,142,,168.862,,426700407000,,,52016435,20081027
I,86,,168.862,,426700407000,,,52016435,20081027
I,132,,171.6074,,426700408000,,,52016435,20081027
I,186,,171.6074,,426700408000,,,52016435,20081027
I,252,,195.8836,,426700409000,,,52016436,20081027
I,146,,195.8836,,426700409000,,,52016436,20081027
I,186,,202.6533,,426700410000,,,52016436,20081027
I,272,,202.6533,,426700410000,,,52016436,20081027
T,1564770.571,,,,,,,,
