H,20110125,1130,PT,ASM
O,52023179,,,
I,4260004B9000,4260004B9000,311,EA
O,52023179,,,
I,4260004C0000,4260004C0000,278,EA
O,52023179,,,
I,4260004C1000,4260004C1000,267,EA
O,52023179,,,
I,4260004C2000,4260004C2000,224,EA
O,52023179,,,
I,42600AD09300,42600AD09300,218,EA
O,52023179,,,
I,42600AD11400,42600AD11400,404,EA
O,52023179,,,
I,42600AD13300,42600AD13300,554,EA
O,52023179,,,
I,42600AD15300,42600AD15300,534,EA
O,52023179,,,
I,42600AD17300,42600AD17300,262,EA
O,52023179,,,
I,426700406000,426700406000,218,EA
O,52023179,,,
I,426700407000,426700407000,404,EA
O,52023179,,,
I,426700408000,426700408000,554,EA
O,52023180,,,
I,4260004C4000,4260004C4000,188,EA
O,52023180,,,
I,426700409000,426700409000,534,EA
O,52023180,,,
I,426700410000,426700410000,263,EA
O,52023180,,,
I,426700414000,426700414000,188,EA
