H,20110125,1130,PT,ASM
O,52023177,,,
I,4260004B9000,4260004B9000,343,EA
O,52023177,,,
I,4260004C0000,4260004C0000,271,EA
O,52023177,,,
I,4260004C1000,4260004C1000,239,EA
O,52023177,,,
I,4260004C2000,4260004C2000,247,EA
O,52023177,,,
I,42600AD09300,42600AD09300,248,EA
O,52023177,,,
I,42600AD11400,42600AD11400,440,EA
O,52023177,,,
I,42600AD13300,42600AD13300,542,EA
O,52023177,,,
I,42600AD15300,42600AD15300,478,EA
O,52023177,,,
I,42600AD17300,42600AD17300,330,EA
O,52023177,,,
I,426700406000,426700406000,248,EA
O,52023177,,,
I,426700407000,426700407000,441,EA
O,52023177,,,
I,426700408000,426700408000,542,EA
O,52023178,,,
I,4260004C4000,4260004C4000,162,EA
O,52023178,,,
I,426700409000,426700409000,478,EA
O,52023178,,,
I,426700410000,426700410000,330,EA
O,52023178,,,
I,426700414000,426700414000,162,EA
