H,20100920,1130,PT,ASM
O,52022206,,,
I,4260004B9000,4260004B9000,310,EA
O,52022206,,,
I,4260004C0000,4260004C0000,190,EA
O,52022206,,,
I,4260004C1000,4260004C1000,213,EA
O,52022206,,,
I,4260004C2000,4260004C2000,199,EA
O,52022206,,,
I,42600AD09300,42600AD09300,268,EA
O,52022206,,,
I,42600AD11400,42600AD11400,350,EA
O,52022206,,,
I,42600AD13300,42600AD13300,380,EA
O,52022206,,,
I,42600AD15300,42600AD15300,430,EA
O,52022206,,,
I,42600AD17300,42600AD17300,397,EA
O,52022206,,,
I,426700406000,426700406000,268,EA
O,52022206,,,
I,426700407000,426700407000,350,EA
O,52022206,,,
I,426700408000,426700408000,380,EA
O,52022207,,,
I,426700409000,426700409000,430,EA
O,52022207,,,
I,426700410000,426700410000,396,EA
