H,20101018,1130,PT,ASM
O,52022448,,,
I,4260004B9000,4260004B9000,389,EA
O,52022448,,,
I,4260004C0000,4260004C0000,256,EA
O,52022448,,,
I,4260004C1000,4260004C1000,271,EA
O,52022448,,,
I,4260004C2000,4260004C2000,212,EA
O,52022448,,,
I,42600AD09300,42600AD09300,320,EA
O,52022448,,,
I,42600AD11400,42600AD11400,458,EA
O,52022448,,,
I,42600AD13300,42600AD13300,514,EA
O,52022448,,,
I,42600AD15300,42600AD15300,542,EA
O,52022448,,,
I,42600AD17300,42600AD17300,422,EA
O,52022448,,,
I,426700406000,426700406000,320,EA
O,52022448,,,
I,426700407000,426700407000,458,EA
O,52022448,,,
I,426700408000,426700408000,514,EA
O,52022449,,,
I,426700409000,426700409000,542,EA
O,52022449,,,
I,426700410000,426700410000,422,EA
