H,100308,01100308,,,,,,,
I,363,,97.2444,,4260004B9000,,,52020265,20100308
I,255,,101.015,,4260004C0000,,,52020265,20100308
I,227,,117.8165,,4260004C1000,,,52020265,20100308
I,227,,125.2154,,4260004C2000,,,52020265,20100308
I,410,,125.6553,,42600AD09300,,,52020265,20100308
I,316,,155.97,,42600AD11400,,,52020265,20100308
I,508,,159.7406,,42600AD13300,,,52020265,20100308
I,458,,180.7464,,42600AD15300,,,52020265,20100308
I,452,,188.1453,,42600AD17300,,,52020265,20100308
I,410,,126.4772,,426700406000,,,52020265,20100308
I,316,,156.7563,,426700407000,,,52020265,20100308
I,509,,160.5269,,426700408000,,,52020265,20100308
I,459,,181.6211,,426700409000,,,52020266,20100308
I,452,,189.02,,426700410000,,,52020266,20100308
T,817903.6879,,,,,,,,
