H,100930,01100930,,,,,,,
I,317,,97.5655,,4260004B9000,,,52022312,20100930
I,181,,96.8498,,4260004C0000,,,52022312,20100930
I,201,,118.2217,,4260004C1000,,,52022312,20100930
I,201,,125.6206,,4260004C2000,,,52022312,20100930
I,316,,126.2365,,42600AD09300,,,52022312,20100930
I,316,,159.668,,42600AD11400,,,52022312,20100930
I,356,,158.9523,,42600AD13300,,,52022312,20100930
I,406,,185.1538,,42600AD15300,,,52022312,20100930
I,406,,192.5527,,42600AD17300,,,52022312,20100930
I,316,,127.0584,,426700406000,,,52022312,20100930
I,316,,160.4543,,426700407000,,,52022312,20100930
I,356,,159.7386,,426700408000,,,52022312,20100930
I,406,,186.0285,,426700409000,,,52022313,20100930
I,406,,193.4274,,426700410000,,,52022313,20100930
T,699532.1096,,,,,,,,
