H,130220,01130220,,,,,,,
I,446,,126.261,,4260004B9000,,,52031474,20130220
I,244,,123.6675,,4260004C0000,,,52031474,20130220
I,299,,137.6294,,4260004C1000,,,52031474,20130220
I,332,,156.8632,,4260004C2000,,,52031474,20130220
I,288,,213.1664,,4260004C4000,,,52031474,20130220
I,118,,261.5923,,4260004C5000,,,52031474,20130220
I,59,,221.539,,4260004C6000,,,52031474,20130220
I,414,,151.4551,,42600AD09300,,,52031474,20130220
I,480,,185.0859,,42600AD11400,,,52031474,20130220
I,468,,182.4924,,42600AD13300,,,52031475,20130220
I,594,,202.0304,,42600AD15300,,,52031475,20130220
I,378,,221.2642,,42600AD17300,,,52031475,20130220
I,414,,152.277,,426700406000,,,52031474,20130220
I,481,,185.8722,,426700407000,,,52031475,20130220
I,468,,183.2787,,426700408000,,,52031475,20130220
I,594,,202.9051,,426700409000,,,52031475,20130220
I,378,,222.1389,,426700410000,,,52031475,20130220
I,289,,214.0411,,426700414000,,,52031474,20130220
I,118,,262.5716,,426700415000,,,52031474,20130220
T,1261198.775,,,,,,,,
