H,130326,01130326,,,,,,,
I,292,,126.261,,4260004B9000,,,52031944,20130326
I,211,,123.6675,,4260004C0000,,,52031944,20130326
I,275,,137.6294,,4260004C1000,,,52031944,20130326
I,276,,156.8632,,4260004C2000,,,52031944,20130326
I,250,,213.1664,,4260004C4000,,,52031944,20130326
I,100,,261.5923,,4260004C5000,,,52031944,20130326
I,50,,221.539,,4260004C6000,,,52031944,20130326
I,238,,151.4551,,42600AD09300,,,52031944,20130326
I,344,,185.0859,,42600AD11400,,,52031944,20130326
I,390,,182.4924,,42600AD13300,,,52031945,20130326
I,552,,202.0304,,42600AD15300,,,52031945,20130326
I,304,,221.2642,,42600AD17300,,,52031945,20130326
I,238,,152.277,,426700406000,,,52031944,20130326
I,345,,185.8722,,426700407000,,,52031945,20130326
I,390,,183.2787,,426700408000,,,52031945,20130326
I,554,,202.9051,,426700409000,,,52031945,20130326
I,304,,222.1389,,426700410000,,,52031945,20130326
I,250,,214.0411,,426700414000,,,52031944,20130326
I,100,,262.5716,,426700415000,,,52031944,20130326
T,1015858.774,,,,,,,,
