H,140523,01140523,,,,,,,
I,412,,119.0878,,4260004B9000,,,52037176,20140523
I,298,,115.256,,4260004C0000,,,52037176,20140523
I,336,,126.6925,,4260004C1000,,,52037176,20140523
I,279,,149.2555,,4260004C2000,,,52037176,20140523
I,214,,200.703,,4260004C4000,,,52037176,20140523
I,116,,248.5834,,4260004C5000,,,52037176,20140523
I,59,,206.8148,,4260004C6000,,,52037176,20140523
I,436,,143.7502,,42600AD09300,,,52037176,20140523
I,388,,174.2001,,42600AD11400,,,52037176,20140523
I,594,,170.3683,,42600AD13300,,,52037176,20140523
I,678,,186.2375,,42600AD15300,,,52037176,20140523
I,342,,208.8005,,42600AD17300,,,52037176,20140523
I,436,,144.5721,,426700406000,,,52037177,20140523
I,388,,174.9864,,426700407000,,,52037177,20140523
I,594,,171.1546,,426700408000,,,52037177,20140523
I,678,,187.1122,,426700409000,,,52037177,20140523
I,342,,209.6752,,426700410000,,,52037177,20140523
I,214,,201.5777,,426700414000,,,52037177,20140523
I,116,,249.5627,,426700415000,,,52037177,20140523
T,1184003.79,,,,,,,,
