H,120912,01120912,,,,,,,
I,380,,125.6997,,4260004B9000,,,52029898,20120912
I,225,,131.6423,,4260004C0000,,,52029898,20120912
I,264,,142.8918,,4260004C1000,,,52029898,20120912
I,243,,159.9739,,4260004C2000,,,52029898,20120912
I,290,,217.9824,,4260004C4000,,,52029898,20120912
I,352,,153.264,,42600AD09300,,,52029898,20120912
I,406,,185.8297,,42600AD11400,,,52029898,20120912
I,450,,191.7723,,42600AD13300,,,52029898,20120912
I,528,,208.9981,,42600AD15300,,,52029899,20120912
I,198,,226.0802,,42600AD17300,,,52029899,20120912
I,354,,154.0859,,426700406000,,,52029898,20120912
I,406,,186.616,,426700407000,,,52029898,20120912
I,450,,192.5586,,426700408000,,,52029898,20120912
I,528,,209.8728,,426700409000,,,52029899,20120912
I,199,,226.9549,,426700410000,,,52029899,20120912
I,290,,218.8571,,426700414000,,,52029898,20120912
T,1024414.887,,,,,,,,
