H,130206,01130206,,,,,,,
I,60,,126.261,,4260004B9000,,,52031379,20130206
I,39,,123.6675,,4260004C0000,,,52031379,20130206
I,47,,137.6294,,4260004C1000,,,52031379,20130206
I,67,,156.8632,,4260004C2000,,,52031379,20130206
I,76,,213.1664,,4260004C4000,,,52031379,20130206
I,24,,261.5923,,4260004C5000,,,52031379,20130206
I,11,,221.539,,4260004C6000,,,52031379,20130206
I,60,,151.4551,,42600AD09300,,,52031379,20130206
I,62,,185.0859,,42600AD11400,,,52031379,20130206
I,70,,182.4924,,42600AD13300,,,52031380,20130206
I,96,,202.0304,,42600AD15300,,,52031380,20130206
I,58,,221.2642,,42600AD17300,,,52031380,20130206
I,60,,152.277,,426700406000,,,52031379,20130206
I,62,,185.8722,,426700407000,,,52031380,20130206
I,70,,183.2787,,426700408000,,,52031380,20130206
I,96,,202.9051,,426700409000,,,52031380,20130206
I,58,,222.1389,,426700410000,,,52031380,20130206
I,76,,214.0411,,426700414000,,,52031379,20130206
I,24,,262.5716,,426700415000,,,52031379,20130206
T,208280.2343,,,,,,,,
