H,121105,01121105,,,,,,,
I,142,,127.7536,,4260004B9000,,,52030584,20121105
I,87,,125.4037,,4260004C0000,,,52030584,20121105
I,100,,142.4161,,4260004C1000,,,52030584,20121105
I,114,,158.6252,,4260004C2000,,,52030584,20121105
I,122,,216.0589,,4260004C4000,,,52030584,20121105
I,2,,272.5181,,4260004C5000,,,52030584,20121105
I,1,,226.9269,,4260004C6000,,,52030584,20121105
I,122,,152.8873,,42600AD09300,,,52030584,20121105
I,164,,187.4139,,42600AD11400,,,52030584,20121105
I,172,,185.064,,42600AD13300,,,52030585,20121105
I,198,,207.9476,,42600AD15300,,,52030585,20121105
I,108,,224.1567,,42600AD17300,,,52030585,20121105
I,122,,153.7092,,426700406000,,,52030584,20121105
I,164,,188.2002,,426700407000,,,52030585,20121105
I,172,,185.8503,,426700408000,,,52030585,20121105
I,198,,208.8223,,426700409000,,,52030585,20121105
I,108,,225.0314,,426700410000,,,52030585,20121105
I,122,,216.9336,,426700414000,,,52030584,20121105
I,2,,273.4974,,426700415000,,,52030584,20121105
T,409355.5588,,,,,,,,
