H,121210,01121210,,,,,,,
I,272,,127.6414,,4260004B9000,,,52030880,20121210
I,188,,125.2915,,4260004C0000,,,52030880,20121210
I,283,,142.4811,,4260004C1000,,,52030880,20121210
I,331,,158.6902,,4260004C2000,,,52030880,20121210
I,390,,215.6998,,4260004C4000,,,52030880,20121210
I,174,,269.0782,,4260004C5000,,,52030880,20121210
I,86,,226.7428,,4260004C6000,,,52030880,20121210
I,278,,152.8355,,42600AD09300,,,52030880,20121210
I,268,,187.0869,,42600AD11400,,,52030880,20121210
I,376,,184.737,,42600AD13300,,,52030881,20121210
I,564,,207.5885,,42600AD15300,,,52030881,20121210
I,270,,223.7976,,42600AD17300,,,52030881,20121210
I,278,,153.6574,,426700406000,,,52030880,20121210
I,268,,187.8732,,426700407000,,,52030881,20121210
I,376,,185.5233,,426700408000,,,52030881,20121210
I,564,,208.4632,,426700409000,,,52030881,20121210
I,270,,224.6723,,426700410000,,,52030881,20121210
I,390,,216.5745,,426700414000,,,52030880,20121210
I,175,,270.0575,,426700415000,,,52030880,20121210
T,1113940.635,,,,,,,,
