H,131219,01131219,,,,,,,
I,362,,119.1999,,4260004B9000,,,52035440,20131219
I,237,,115.3681,,4260004C0000,,,52035440,20131219
I,243,,126.8016,,4260004C1000,,,52035440,20131219
I,275,,149.3646,,4260004C2000,,,52035440,20131219
I,236,,201.2482,,4260004C4000,,,52035440,20131219
I,62,,249.6728,,4260004C5000,,,52035440,20131219
I,31,,207.8573,,4260004C6000,,,52035440,20131219
I,406,,143.8593,,42600AD09300,,,52035440,20131219
I,320,,174.6875,,42600AD11400,,,52035440,20131219
I,470,,170.8557,,42600AD13300,,,52035440,20131219
I,490,,186.7827,,42600AD15300,,,52035440,20131219
I,312,,209.3457,,42600AD17300,,,52035440,20131219
I,312,,210.2204,,42600AD17300,,,52035441,20131219
I,407,,144.6812,,426700406000,,,52035441,20131219
I,321,,175.4738,,426700407000,,,52035441,20131219
I,470,,171.642,,426700408000,,,52035441,20131219
I,490,,187.6574,,426700409000,,,52035441,20131219
I,238,,202.1229,,426700414000,,,52035441,20131219
I,62,,250.6521,,426700415000,,,52035441,20131219
T,980317.608,,,,,,,,
