H,120604,01120604,,,,,,,
I,69,,125.7519,,4260004B9000,,,52028911,20120604
I,38,,131.6945,,4260004C0000,,,52028911,20120604
I,47,,142.944,,4260004C1000,,,52028911,20120604
I,50,,160.0261,,4260004C2000,,,52028911,20120604
I,28,,218.0346,,4260004C4000,,,52028911,20120604
I,22,,273.1705,,4260004C5000,,,52028911,20120604
I,12,,228.7626,,4260004C6000,,,52028911,20120604
I,62,,153.3162,,42600AD09300,,,52028911,20120604
I,78,,185.8819,,42600AD11400,,,52028911,20120604
I,78,,191.8245,,42600AD13300,,,52028911,20120604
I,92,,209.0503,,42600AD15300,,,52028911,20120604
I,72,,226.1324,,42600AD17300,,,52028911,20120604
I,62,,154.1381,,426700406000,,,52028912,20120604
I,78,,186.6682,,426700407000,,,52028912,20120604
I,78,,192.6108,,426700408000,,,52028912,20120604
I,92,,209.925,,426700409000,,,52028912,20120604
I,72,,227.0071,,426700410000,,,52028912,20120604
I,28,,218.9093,,426700414000,,,52028912,20120604
I,22,,274.1498,,426700415000,,,52028912,20120604
T,204700.3715,,,,,,,,
