H,140714,01140714,,,,,,,
I,568,,119.0878,,4260004B9000,,,52037961,20140714
I,279,,115.256,,4260004C0000,,,52037961,20140714
I,233,,126.6925,,4260004C1000,,,52037961,20140714
I,248,,149.2555,,4260004C2000,,,52037961,20140714
I,66,,200.703,,4260004C4000,,,52037961,20140714
I,96,,248.5834,,4260004C5000,,,52037961,20140714
I,48,,206.8148,,4260004C6000,,,52037961,20140714
I,748,,143.7502,,42600AD09300,,,52037961,20140714
I,390,,174.2001,,42600AD11400,,,52037961,20140714
I,558,,170.3683,,42600AD13300,,,52037962,20140714
I,462,,186.2375,,42600AD15300,,,52037962,20140714
I,432,,208.8005,,42600AD17300,,,52037962,20140714
I,749,,144.5721,,426700406000,,,52037961,20140714
I,390,,174.9864,,426700407000,,,52037962,20140714
I,558,,171.1546,,426700408000,,,52037962,20140714
I,462,,187.1122,,426700409000,,,52037962,20140714
I,432,,209.6752,,426700410000,,,52037962,20140714
I,66,,201.5777,,426700414000,,,52037961,20140714
I,96,,249.5627,,426700415000,,,52037961,20140714
T,1146463.903,,,,,,,,
