H,140922,01140922,,,,,,,
I,291,,119.0878,,4260004B9000,,,52039065,20140922
I,333,,115.256,,4260004C0000,,,52039065,20140922
I,304,,126.6925,,4260004C1000,,,52039065,20140922
I,172,,149.2555,,4260004C2000,,,52039065,20140922
I,212,,200.703,,4260004C4000,,,52039065,20140922
I,67,,248.5834,,4260004C5000,,,52039065,20140922
I,32,,206.8148,,4260004C6000,,,52039065,20140922
I,240,,143.7502,,42600AD09300,,,52039065,20140922
I,340,,174.2001,,42600AD11400,,,52039065,20140922
I,664,,170.3683,,42600AD13300,,,52039066,20140922
I,610,,186.2375,,42600AD15300,,,52039066,20140922
I,132,,208.8005,,42600AD17300,,,52039066,20140922
I,240,,144.5721,,426700406000,,,52039065,20140922
I,340,,174.9864,,426700407000,,,52039066,20140922
I,664,,171.1546,,426700408000,,,52039066,20140922
I,612,,187.1122,,426700409000,,,52039066,20140922
I,132,,209.6752,,426700410000,,,52039066,20140922
I,212,,201.5777,,426700414000,,,52039065,20140922
I,66,,249.5627,,426700415000,,,52039065,20140922
T,960297.3732,,,,,,,,
