H,130124,01130124,,,,,,,
I,30,,126.261,,4260004B9000,,,52031252,20130124
I,19,,123.6675,,4260004C0000,,,52031252,20130124
I,32,,137.6294,,4260004C1000,,,52031252,20130124
I,15,,156.8632,,4260004C2000,,,52031252,20130124
I,36,,210.552,,4260004C4000,,,52031252,20130124
I,16,,261.5923,,4260004C5000,,,52031252,20130124
I,8,,219.4009,,4260004C6000,,,52031252,20130124
I,22,,151.4551,,42600AD09300,,,52031252,20130124
I,36,,182.8156,,42600AD11400,,,52031252,20130124
I,36,,180.2221,,42600AD13300,,,52031253,20130124
I,62,,199.416,,42600AD15300,,,52031253,20130124
I,22,,152.277,,426700406000,,,52031252,20130124
I,36,,183.6019,,426700407000,,,52031253,20130124
I,36,,181.0084,,426700408000,,,52031253,20130124
I,62,,200.2907,,426700409000,,,52031253,20130124
I,36,,211.4267,,426700414000,,,52031252,20130124
I,16,,262.5716,,426700415000,,,52031252,20130124
T,95886.9137,,,,,,,,
