H,130225,01130225,,,,,,,
I,351,,126.261,,4260004B9000,,,52031517,20130225
I,200,,123.6675,,4260004C0000,,,52031517,20130225
I,250,,137.6294,,4260004C1000,,,52031517,20130225
I,256,,156.8632,,4260004C2000,,,52031517,20130225
I,196,,213.1664,,4260004C4000,,,52031517,20130225
I,102,,261.5923,,4260004C5000,,,52031517,20130225
I,51,,221.539,,4260004C6000,,,52031517,20130225
I,358,,151.4551,,42600AD09300,,,52031517,20130225
I,342,,185.0859,,42600AD11400,,,52031517,20130225
I,396,,182.4924,,42600AD13300,,,52031518,20130225
I,500,,202.0304,,42600AD15300,,,52031518,20130225
I,314,,221.2642,,42600AD17300,,,52031518,20130225
I,358,,152.277,,426700406000,,,52031517,20130225
I,342,,185.8722,,426700407000,,,52031518,20130225
I,397,,183.2787,,426700408000,,,52031518,20130225
I,500,,202.9051,,426700409000,,,52031518,20130225
I,314,,222.1389,,426700410000,,,52031518,20130225
I,197,,214.0411,,426700414000,,,52031517,20130225
I,102,,262.5716,,426700415000,,,52031517,20130225
T,1014654.078,,,,,,,,
