H,20060925,1130,PT,ASM
O,52010177,,,
I,42600AD08400,42600AD08400,261,EA
O,52010177,,,
I,42600AD12300,42600AD12300,93,EA
O,52010177,,,
I,42600AD14300,42600AD14300,122,EA
O,52010177,,,
I,42600AD16300,42600AD16300,60,EA
O,52010178,,,
I,42600AD09300,42600AD09300,370,EA
O,52010178,,,
I,42600AD11400,42600AD11400,158,EA
O,52010178,,,
I,42600AD13300,42600AD13300,186,EA
O,52010178,,,
I,42600AD15300,42600AD15300,240,EA
O,52010178,,,
I,42600AD17300,42600AD17300,118,EA
O,52010178,,,
I,4.267E+11,4.267E+11,370,EA
O,52010178,,,
I,4.267E+11,4.267E+11,158,EA
O,52010178,,,
I,4.267E+11,4.267E+11,186,EA
O,52010178,,,
I,4.267E+11,4.267E+11,240,EA
O,52010178,,,
I,4.267E+11,4.267E+11,118,EA
O,52010183,,,
I,42600AD09300,42600AD09300,494,EA
O,52010183,,,
I,42600AD11400,42600AD11400,186,EA
O,52010183,,,
I,42600AD13300,42600AD13300,232,EA
O,52010183,,,
I,42600AD15300,42600AD15300,332,EA
O,52010183,,,
I,42600AD17300,42600AD17300,172,EA
O,52010183,,,
I,4.267E+11,4.267E+11,494,EA
O,52010183,,,
I,4.267E+11,4.267E+11,186,EA
O,52010183,,,
I,4.267E+11,4.267E+11,232,EA
O,52010183,,,
I,4.267E+11,4.267E+11,332,EA
O,52010183,,,
I,4.267E+11,4.267E+11,172,EA
