H,20070918,1130,PT,ASM
O,52012739,,,
I,42600AD08400,42600AD08400,320,EA
O,52012739,,,
I,42600AD09300,42600AD09300,428,EA
O,52012739,,,
I,42600AD11400,42600AD11400,214,EA
O,52012739,,,
I,42600AD12300,42600AD12300,45,EA
O,52012739,,,
I,42600AD13300,42600AD13300,88,EA
O,52012739,,,
I,42600AD14300,42600AD14300,138,EA
O,52012739,,,
I,42600AD15300,42600AD15300,277,EA
O,52012739,,,
I,42600AD16300,42600AD16300,185,EA
O,52012739,,,
I,42600AD17300,42600AD17300,370,EA
O,52012739,,,
I,426700406000,426700406000,428,EA
O,52012739,,,
I,426700407000,426700407000,214,EA
O,52012739,,,
I,426700408000,426700408000,88,EA
O,52012740,,,
I,426700409000,426700409000,276,EA
O,52012740,,,
I,426700410000,426700410000,370,EA
