H,20070514,1130,PT,ASM
O,52011806,,,
I,42600AD08400,42600AD08400,341,EA
O,52011806,,,
I,42600AD09300,42600AD09300,484,EA
O,52011806,,,
I,42600AD11400,42600AD11400,192,EA
O,52011806,,,
I,42600AD12300,42600AD12300,123,EA
O,52011806,,,
I,42600AD13300,42600AD13300,248,EA
O,52011806,,,
I,42600AD14300,42600AD14300,116,EA
O,52011806,,,
I,42600AD15300,42600AD15300,236,EA
O,52011806,,,
I,42600AD16300,42600AD16300,72,EA
O,52011806,,,
I,42600AD17300,42600AD17300,146,EA
O,52011806,,,
I,426700406000,426700406000,484,EA
O,52011806,,,
I,426700407000,426700407000,192,EA
O,52011806,,,
I,426700408000,426700408000,248,EA
O,52011807,,,
I,426700409000,426700409000,236,EA
O,52011807,,,
I,426700410000,426700410000,146,EA
