H,20070320,1130,PT,ASM
O,52011318,,,
I,42600AD08400,42600AD08400,301,EA
O,52011318,,,
I,42600AD12300,42600AD12300,110,EA
O,52011318,,,
I,42600AD14300,42600AD14300,94,EA
O,52011318,,,
I,42600AD16300,42600AD16300,190,EA
O,52011319,,,
I,42600AD09300,42600AD09300,428,EA
O,52011319,,,
I,42600AD11400,42600AD11400,174,EA
O,52011319,,,
I,42600AD13300,42600AD13300,218,EA
O,52011319,,,
I,42600AD15300,42600AD15300,186,EA
O,52011319,,,
I,42600AD17300,42600AD17300,384,EA
O,52011319,,,
I,426700406000,426700406000,428,EA
O,52011319,,,
I,426700407000,426700407000,174,EA
O,52011319,,,
I,426700408000,426700408000,218,EA
O,52011319,,,
I,426700409000,426700409000,186,EA
O,52011319,,,
I,426700410000,426700410000,384,EA
