H,20071022,1130,PT,ASM
O,52012908,,,
I,42600AD08400,42600AD08400,340,EA
O,52012908,,,
I,42600AD09300,42600AD09300,314,EA
O,52012908,,,
I,42600AD11400,42600AD11400,368,EA
O,52012908,,,
I,42600AD12300,42600AD12300,96,EA
O,52012908,,,
I,42600AD13300,42600AD13300,190,EA
O,52012908,,,
I,42600AD14300,42600AD14300,114,EA
O,52012908,,,
I,42600AD15300,42600AD15300,226,EA
O,52012908,,,
I,42600AD16300,42600AD16300,130,EA
O,52012908,,,
I,42600AD17300,42600AD17300,262,EA
O,52012908,,,
I,426700406000,426700406000,314,EA
O,52012908,,,
I,426700407000,426700407000,368,EA
O,52012908,,,
I,426700408000,426700408000,190,EA
O,52012909,,,
I,426700409000,426700409000,226,EA
O,52012909,,,
I,426700410000,426700410000,262,EA
