H,20071029,1130,PT,ASM
O,52012964,,,
I,42600AD08400,42600AD08400,350,EA
O,52012964,,,
I,42600AD09300,42600AD09300,328,EA
O,52012964,,,
I,42600AD11400,42600AD11400,374,EA
O,52012964,,,
I,42600AD12300,42600AD12300,96,EA
O,52012964,,,
I,42600AD13300,42600AD13300,194,EA
O,52012964,,,
I,42600AD14300,42600AD14300,113,EA
O,52012964,,,
I,42600AD15300,42600AD15300,226,EA
O,52012964,,,
I,42600AD16300,42600AD16300,141,EA
O,52012964,,,
I,42600AD17300,42600AD17300,278,EA
O,52012964,,,
I,426700406000,426700406000,328,EA
O,52012964,,,
I,426700407000,426700407000,374,EA
O,52012964,,,
I,426700408000,426700408000,194,EA
O,52012965,,,
I,426700409000,426700409000,226,EA
O,52012965,,,
I,426700410000,426700410000,278,EA
