HDR	03/14/2013	4364521.74	I	C	CHK	PBC	VEN
DTL								31	PR	2	TMMBC	DUN	812678378	AS	93040	MK	52031474		63042.68	M390	414	PI	152.277	QT	PN	426700406000	ZZ	CS			ZZ	1	050	02/20/2013
DTL								32	PR	2	TMMBC	DUN	812678378	AS	93040	MK	52031474		61857.88	M390	289	PI	214.0411	QT	PN	426700414000	ZZ	CS			ZZ	1	050	02/20/2013
DTL								33	PR	2	TMMBC	DUN	812678378	AS	93040	MK	52031474		30983.45	M390	118	PI	262.5716	QT	PN	426700415000	ZZ	CS			ZZ	1	050	02/20/2013
DTL								34	PR	2	TMMBC	DUN	812678378	AS	93040	MK	52031475		85406.44	M390	468	PI	182.4924	QT	PN	42600AD13300	ZZ	CS			ZZ	1	050	02/20/2013
DTL								35	PR	2	TMMBC	DUN	812678378	AS	93040	MK	52031475		120006.06	M390	594	PI	202.0304	QT	PN	42600AD15300	ZZ	CS			ZZ	1	050	02/20/2013
DTL								36	PR	2	TMMBC	DUN	812678378	AS	93040	MK	52031475		83637.87	M390	378	PI	221.2642	QT	PN	42600AD17300	ZZ	CS			ZZ	1	050	02/20/2013
DTL								37	PR	2	TMMBC	DUN	812678378	AS	93040	MK	52031475		89404.53	M390	481	PI	185.8722	QT	PN	426700407000	ZZ	CS			ZZ	1	050	02/20/2013
DTL								38	PR	2	TMMBC	DUN	812678378	AS	93040	MK	52031475		85774.43	M390	468	PI	183.2787	QT	PN	426700408000	ZZ	CS			ZZ	1	050	02/20/2013
DTL								39	PR	2	TMMBC	DUN	812678378	AS	93040	MK	52031475		120525.63	M390	594	PI	202.9051	QT	PN	426700409000	ZZ	CS			ZZ	1	050	02/20/2013
DTL								40	PR	2	TMMBC	DUN	812678378	AS	93040	MK	52031475		83968.5	M390	378	PI	222.1389	QT	PN	426700410000	ZZ	CS			ZZ	1	050	02/20/2013
DTL								41	PR	2	TMMBC	DUN	812678378	AS	93040	MK	52031517		54220.93	M390	358	PI	151.4551	QT	PN	42600AD09300	ZZ	CS			ZZ	1	050	02/25/2013
DTL								42	PR	2	TMMBC	DUN	812678378	AS	93040	MK	52031517		63299.38	M390	342	PI	185.0859	QT	PN	42600AD11400	ZZ	CS			ZZ	1	050	02/25/2013
DTL								43	PR	2	TMMBC	DUN	812678378	AS	93040	MK	52031517		44317.61	M390	351	PI	126.261	QT	PN	4260004B9000	ZZ	CS			ZZ	1	050	02/25/2013
DTL								44	PR	2	TMMBC	DUN	812678378	AS	93040	MK	52031517		24733.5	M390	200	PI	123.6675	QT	PN	4260004C0000	ZZ	CS			ZZ	1	050	02/25/2013
DTL								45	PR	2	TMMBC	DUN	812678378	AS	93040	MK	52031517		34407.35	M390	250	PI	137.6294	QT	PN	4260004C1000	ZZ	CS			ZZ	1	050	02/25/2013
DTL								46	PR	2	TMMBC	DUN	812678378	AS	93040	MK	52031517		40156.98	M390	256	PI	156.8632	QT	PN	4260004C2000	ZZ	CS			ZZ	1	050	02/25/2013
DTL								47	PR	2	TMMBC	DUN	812678378	AS	93040	MK	52031517		41780.61	M390	196	PI	213.1664	QT	PN	4260004C4000	ZZ	CS			ZZ	1	050	02/25/2013
DTL								48	PR	2	TMMBC	DUN	812678378	AS	93040	MK	52031517		26682.41	M390	102	PI	261.5923	QT	PN	4260004C5000	ZZ	CS			ZZ	1	050	02/25/2013
DTL								49	PR	2	TMMBC	DUN	812678378	AS	93040	MK	52031517		11298.49	M390	51	PI	221.539	QT	PN	4260004C6000	ZZ	CS			ZZ	1	050	02/25/2013
DTL								50	PR	2	TMMBC	DUN	812678378	AS	93040	MK	52031517		54515.17	M390	358	PI	152.277	QT	PN	426700406000	ZZ	CS			ZZ	1	050	02/25/2013
DTL								51	PR	2	TMMBC	DUN	812678378	AS	93040	MK	52031517		42166.1	M390	197	PI	214.0411	QT	PN	426700414000	ZZ	CS			ZZ	1	050	02/25/2013
DTL								52	PR	2	TMMBC	DUN	812678378	AS	93040	MK	52031517		26782.3	M390	102	PI	262.5716	QT	PN	426700415000	ZZ	CS			ZZ	1	050	02/25/2013
DTL								53	PR	2	TMMBC	DUN	812678378	AS	93040	MK	52031518		72266.99	M390	396	PI	182.4924	QT	PN	42600AD13300	ZZ	CS			ZZ	1	050	02/25/2013
DTL								54	PR	2	TMMBC	DUN	812678378	AS	93040	MK	52031518		101015.2	M390	500	PI	202.0304	QT	PN	42600AD15300	ZZ	CS			ZZ	1	050	02/25/2013
DTL								55	PR	2	TMMBC	DUN	812678378	AS	93040	MK	52031518		69476.96	M390	314	PI	221.2642	QT	PN	42600AD17300	ZZ	CS			ZZ	1	050	02/25/2013
DTL								56	PR	2	TMMBC	DUN	812678378	AS	93040	MK	52031518		63568.29	M390	342	PI	185.8722	QT	PN	426700407000	ZZ	CS			ZZ	1	050	02/25/2013
DTL								57	PR	2	TMMBC	DUN	812678378	AS	93040	MK	52031518		72761.64	M390	397	PI	183.2787	QT	PN	426700408000	ZZ	CS			ZZ	1	050	02/25/2013
DTL								58	PR	2	TMMBC	DUN	812678378	AS	93040	MK	52031518		101452.55	M390	500	PI	202.9051	QT	PN	426700409000	ZZ	CS			ZZ	1	050	02/25/2013
DTL								59	PR	2	TMMBC	DUN	812678378	AS	93040	MK	52031518		69751.61	M390	314	PI	222.1389	QT	PN	426700410000	ZZ	CS			ZZ	1	050	02/25/2013
DTL								60	PR	2	TMMBC	DUN	812678378	AS	93040	MK	52031553		56038.39	M390	370	PI	151.4551	QT	PN	42600AD09300	ZZ	CS			ZZ	1	050	02/27/2013
DTL								61	PR	2	TMMBC	DUN	812678378	AS	93040	MK	52031553		77365.91	M390	418	PI	185.0859	QT	PN	42600AD11400	ZZ	CS			ZZ	1	050	02/27/2013
DTL								62	PR	2	TMMBC	DUN	812678378	AS	93040	MK	52031553		50125.62	M390	397	PI	126.261	QT	PN	4260004B9000	ZZ	CS			ZZ	1	050	02/27/2013
DTL								63	PR	2	TMMBC	DUN	812678378	AS	93040	MK	52031553		25351.84	M390	205	PI	123.6675	QT	PN	4260004C0000	ZZ	CS			ZZ	1	050	02/27/2013
DTL								64	PR	2	TMMBC	DUN	812678378	AS	93040	MK	52031553		36747.05	M390	267	PI	137.6294	QT	PN	4260004C1000	ZZ	CS			ZZ	1	050	02/27/2013
DTL								65	PR	2	TMMBC	DUN	812678378	AS	93040	MK	52031553		35921.67	M390	229	PI	156.8632	QT	PN	4260004C2000	ZZ	CS			ZZ	1	050	02/27/2013
DTL								66	PR	2	TMMBC	DUN	812678378	AS	93040	MK	52031553		57128.6	M390	268	PI	213.1664	QT	PN	4260004C4000	ZZ	CS			ZZ	1	050	02/27/2013
DTL								67	PR	2	TMMBC	DUN	812678378	AS	93040	MK	52031553		25636.05	M390	98	PI	261.5923	QT	PN	4260004C5000	ZZ	CS			ZZ	1	050	02/27/2013
DTL								68	PR	2	TMMBC	DUN	812678378	AS	93040	MK	52031553		11076.95	M390	50	PI	221.539	QT	PN	4260004C6000	ZZ	CS			ZZ	1	050	02/27/2013
DTL								69	PR	2	TMMBC	DUN	812678378	AS	93040	MK	52031553		56342.49	M390	370	PI	152.277	QT	PN	426700406000	ZZ	CS			ZZ	1	050	02/27/2013
DTL								70	PR	2	TMMBC	DUN	812678378	AS	93040	MK	52031553		57363.01	M390	268	PI	214.0411	QT	PN	426700414000	ZZ	CS			ZZ	1	050	02/27/2013
DTL								71	PR	2	TMMBC	DUN	812678378	AS	93040	MK	52031553		25732.02	M390	98	PI	262.5716	QT	PN	426700415000	ZZ	CS			ZZ	1	050	02/27/2013
DTL								72	PR	2	TMMBC	DUN	812678378	AS	93040	MK	52031554		73726.93	M390	404	PI	182.4924	QT	PN	42600AD13300	ZZ	CS			ZZ	1	050	02/27/2013
DTL								73	PR	2	TMMBC	DUN	812678378	AS	93040	MK	52031554		108692.36	M390	538	PI	202.0304	QT	PN	42600AD15300	ZZ	CS			ZZ	1	050	02/27/2013
DTL								74	PR	2	TMMBC	DUN	812678378	AS	93040	MK	52031554		42482.73	M390	192	PI	221.2642	QT	PN	42600AD17300	ZZ	CS			ZZ	1	050	02/27/2013
DTL								75	PR	2	TMMBC	DUN	812678378	AS	93040	MK	52031554		77880.45	M390	419	PI	185.8722	QT	PN	426700407000	ZZ	CS			ZZ	1	050	02/27/2013
DTL								76	PR	2	TMMBC	DUN	812678378	AS	93040	MK	52031554		75327.55	M390	411	PI	183.2787	QT	PN	426700408000	ZZ	CS			ZZ	1	050	02/27/2013
DTL								77	PR	2	TMMBC	DUN	812678378	AS	93040	MK	52031554		109162.94	M390	538	PI	202.9051	QT	PN	426700409000	ZZ	CS			ZZ	1	050	02/27/2013
DTL								78	PR	2	TMMBC	DUN	812678378	AS	93040	MK	52031554		42650.67	M390	192	PI	222.1389	QT	PN	426700410000	ZZ	CS			ZZ	1	050	02/27/2013
DTL								79	PR	2	TMMBC	DUN	812678378	AS	93040	MK	52031589		52100.55	M390	344	PI	151.4551	QT	PN	42600AD09300	ZZ	CS			ZZ	1	050	02/28/2013
DTL								80	PR	2	TMMBC	DUN	812678378	AS	93040	MK	52031589		59597.66	M390	322	PI	185.0859	QT	PN	42600AD11400	ZZ	CS			ZZ	1	050	02/28/2013
DTL								81	PR	2	TMMBC	DUN	812678378	AS	93040	MK	52031589		41792.39	M390	331	PI	126.261	QT	PN	4260004B9000	ZZ	CS			ZZ	1	050	02/28/2013
DTL								82	PR	2	TMMBC	DUN	812678378	AS	93040	MK	52031589		19415.8	M390	157	PI	123.6675	QT	PN	4260004C0000	ZZ	CS			ZZ	1	050	02/28/2013
DTL								83	PR	2	TMMBC	DUN	812678378	AS	93040	MK	52031589		29865.58	M390	217	PI	137.6294	QT	PN	4260004C1000	ZZ	CS			ZZ	1	050	02/28/2013
DTL								84	PR	2	TMMBC	DUN	812678378	AS	93040	MK	52031589		29176.56	M390	186	PI	156.8632	QT	PN	4260004C2000	ZZ	CS			ZZ	1	050	02/28/2013
