H,20130125,1130,PT,ASM
O,52031257,,,
I,4260004B9000,4260004B9000,309,EA
O,52031257,,,
I,4260004C0000,4260004C0000,195,EA
O,52031257,,,
I,4260004C1000,4260004C1000,270,EA
O,52031257,,,
I,4260004C2000,4260004C2000,265,EA
O,52031257,,,
I,4260004C5000,4260004C5000,130,EA
O,52031257,,,
I,4260004C6000,4260004C6000,65,EA
O,52031257,,,
I,42600AD09300,42600AD09300,334,EA
O,52031257,,,
I,42600AD11400,42600AD11400,288,EA
O,52031257,,,
I,42600AD13300,42600AD13300,378,EA
O,52031257,,,
I,426700406000,426700406000,334,EA
O,52031257,,,
I,426700407000,426700407000,288,EA
O,52031257,,,
I,426700415000,426700415000,130,EA
O,52031258,,,
I,4260004C4000,4260004C4000,384,EA
O,52031258,,,
I,42600AD15300,42600AD15300,538,EA
O,52031258,,,
I,42600AD17300,42600AD17300,148,EA
O,52031258,,,
I,426700408000,426700408000,378,EA
O,52031258,,,
I,426700409000,426700409000,538,EA
O,52031258,,,
I,426700410000,426700410000,148,EA
O,52031258,,,
I,426700414000,426700414000,384,EA
