H,20131220,1130,PT,ASM
O,52035461,,,
I,4260004B9000,4260004B9000,84,EA
O,52035461,,,
I,4260004C0000,4260004C0000,41,EA
O,52035461,,,
I,4260004C1000,4260004C1000,78,EA
O,52035461,,,
I,4260004C2000,4260004C2000,36,EA
O,52035461,,,
I,4260004C4000,4260004C4000,72,EA
O,52035461,,,
I,4260004C5000,4260004C5000,18,EA
O,52035461,,,
I,4260004C6000,4260004C6000,9,EA
O,52035461,,,
I,42600AD09300,42600AD09300,94,EA
O,52035461,,,
I,42600AD11400,42600AD11400,68,EA
O,52035461,,,
I,42600AD13300,42600AD13300,84,EA
O,52035461,,,
I,42600AD15300,42600AD15300,160,EA
O,52035461,,,
I,42600AD17300,42600AD17300,0,EA
O,52035462,,,
I,426700406000,426700406000,94,EA
O,52035462,,,
I,426700407000,426700407000,68,EA
O,52035462,,,
I,426700408000,426700408000,84,EA
O,52035462,,,
I,426700409000,426700409000,160,EA
O,52035462,,,
I,426700410000,426700410000,0,EA
O,52035462,,,
I,426700414000,426700414000,72,EA
O,52035462,,,
I,426700415000,426700415000,18,EA
