H,070305,01070305,,,,,,,
I,28,,100.283,,42600AD08400,,,52011257,20070305
I,15,,102.9472,,42600AD12300,,,52011257,20070305
I,55,,123.2968,,42600AD14300,,,52011257,20070305
I,16,,120.2717,,42600AD16300,,,52011257,20070305
I,172,,121.7923,,42600AD09300,,,52011258,20070305
I,62,,160.9358,,42600AD11400,,,52011258,20070305
I,100,,163.6,,42600AD13300,,,52011258,20070305
I,106,,188.4359,,42600AD15300,,,52011258,20070305
I,152,,185.4108,,42600AD17300,,,52011258,20070305
I,172,,122.6235,,426700406000,,,52011258,20070305
I,62,,161.7309,,426700407000,,,52011258,20070305
I,100,,164.3951,,426700408000,,,52011258,20070305
I,106,,189.3204,,426700409000,,,52011258,20070305
I,152,,186.2953,,426700410000,,,52011258,20070305
T,204443.6612,,,,,,,,
