H,070820,01070820,,,,,,,
I,351,,102.734,,42600AD08400,,,52012483,20070820
I,426,,123.0961,,42600AD09300,,,52012483,20070820
I,280,,163.5314,,42600AD11400,,,52012483,20070820
I,81,,105.4794,,42600AD12300,,,52012483,20070820
I,160,,166.2768,,42600AD13300,,,52012483,20070820
I,95,,122.9581,,42600AD14300,,,52012483,20070820
I,194,,189.7051,,42600AD15300,,,52012483,20070820
I,169,,122.0137,,42600AD16300,,,52012483,20070820
I,332,,188.7607,,42600AD17300,,,52012483,20070820
I,426,,123.9273,,426700406000,,,52012483,20070820
I,280,,164.3266,,426700407000,,,52012483,20070820
I,160,,167.072,,426700408000,,,52012483,20070820
I,194,,190.5896,,426700409000,,,52012484,20070820
I,332,,187.5645,,426700410000,,,52012484,20070820
T,525989.9548,,,,,,,,
